City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
522,Ganzhou,CN,2022-02-12 15:24:42,28.8184,115.4327,43.81,94,100,2.3,overcast clouds
523,Sur,OM,2022-02-12 15:24:42,22.5667,59.5289,71.98,58,1,7.52,clear sky
524,Nouadhibou,MR,2022-02-12 15:20:21,20.931,-17.0347,82.38,21,98,11.5,overcast clouds
525,Bagotville,AU,2022-02-12 15:24:43,-28.9833,153.4167,73.22,92,57,13.0,broken clouds
526,Makhachkala,RU,2022-02-12 15:23:40,42.9764,47.5024,37.38,77,4,10.54,clear sky
527,Soria,ES,2022-02-12 15:24:43,41.6667,-2.6667,54.1,51,96,7.9,overcast clouds
528,Portland,US,2022-02-12 15:21:50,45.5234,-122.6762,46.81,65,0,6.91,clear sky
529,Lamu,KE,2022-02-12 15:24:43,-2.2717,40.902,80.82,81,95,14.61,overcast clouds
530,Zhanakorgan,KZ,2022-02-12 15:23:51,43.9098,67.2495,33.28,72,100,6.2,overcast clouds
531,Soe,ID,2022-02-12 15:24:44,-9.8607,124.284,67.03,96,94,1.03,overcast clouds
532,Coahuayana,MX,2022-02-12 15:24:44,18.7333,-103.6833,72.88,40,69,5.14,broken clouds
533,Dawlatabad,AF,2022-02-12 15:24:44,36.4141,64.9053,46.31,61,100,8.68,overcast clouds
534,Laibin,CN,2022-02-12 15:24:45,23.7,109.2667,48.72,85,100,9.01,overcast clouds
535,Rondonopolis,BR,2022-02-12 15:24:45,-16.4708,-54.6356,84.85,73,46,1.79,scattered clouds
536,Fallon,US,2022-02-12 15:24:30,39.4735,-118.7774,22.87,86,0,0.0,clear sky
537,Balkhash,KZ,2022-02-12 15:24:45,46.844,74.9804,14.47,92,8,12.41,clear sky
538,Henderson,US,2022-02-12 15:22:04,36.0397,-114.9819,59.14,29,0,9.22,clear sky
539,Plast,RU,2022-02-12 15:24:46,54.3691,60.8136,10.65,96,100,2.08,overcast clouds
540,Farso,DK,2022-02-12 15:24:46,56.7728,9.3393,40.86,79,100,22.35,overcast clouds
541,Ipixuna,BR,2022-02-12 15:24:46,-1.7625,-48.8043,87.75,70,89,4.97,overcast clouds
542,Montepuez,MZ,2022-02-12 15:24:46,-13.1256,38.9997,70.48,97,100,3.15,moderate rain
543,Nouakchott,MR,2022-02-12 15:24:47,18.0858,-15.9785,89.53,23,98,18.01,overcast clouds
544,Pontianak,ID,2022-02-12 15:24:47,-0.0333,109.3333,76.98,94,40,0.0,light rain
545,Changji,CN,2022-02-12 15:24:47,44.0167,87.3167,12.99,92,75,2.24,mist
546,Namatanai,PG,2022-02-12 15:25:48,-3.6667,152.4333,78.08,83,100,5.59,moderate rain
547,Lufilufi,WS,2022-02-12 15:25:48,-13.8745,-171.5986,74.98,79,100,10.04,light rain
548,Mobo,PH,2022-02-12 15:25:48,12.3363,123.6574,75.56,92,100,11.25,overcast clouds
549,Isilkul,RU,2022-02-12 15:25:48,54.9109,71.2728,2.5,96,100,9.78,light snow
550,Kemptville,CA,2022-02-12 15:25:49,45.0168,-75.641,39.79,92,100,14.97,light snow
551,Saint-Augustin,CA,2022-02-12 15:25:49,51.226,-58.6502,28.36,95,100,17.09,light snow
552,Taoudenni,ML,2022-02-12 15:21:09,22.6783,-3.9836,76.98,13,0,12.44,clear sky
553,Atar,MR,2022-02-12 15:21:30,20.5169,-13.0499,80.65,16,25,11.5,scattered clouds
554,Kincardine,GB,2022-02-12 15:25:49,56.0667,-3.7167,50.99,90,100,15.95,overcast clouds
555,Chamonix-Mont-Blanc,FR,2022-02-12 15:25:50,45.9238,6.8693,41.86,82,58,3.06,broken clouds
556,Buga,CO,2022-02-12 15:25:50,3.9009,-76.2978,74.91,79,82,0.51,broken clouds
557,Aleksandrov Gay,RU,2022-02-12 15:25:50,50.147,48.5704,23.31,96,100,3.87,overcast clouds
558,Natal,BR,2022-02-12 15:25:51,-5.795,-35.2094,88.02,66,75,17.27,broken clouds
559,Raga,SS,2022-02-12 15:25:51,8.4596,25.678,90.81,12,27,8.57,scattered clouds
560,Redcar,GB,2022-02-12 15:25:51,54.6166,-1.06,48.97,52,100,21.0,overcast clouds
561,San Juan Evangelista,MX,2022-02-12 15:25:51,17.9,-95.1333,67.32,87,82,6.17,broken clouds
562,Tura,IN,2022-02-12 15:25:52,25.5198,90.2201,56.12,72,0,3.89,clear sky
563,Boa Vista,BR,2022-02-12 15:25:52,2.8197,-60.6733,87.78,45,75,14.97,broken clouds
564,Aljezur,PT,2022-02-12 15:25:52,37.3191,-8.8033,63.37,66,57,7.38,broken clouds
565,Ambilobe,MG,2022-02-12 15:25:53,-13.2,49.05,76.3,90,20,3.47,moderate rain
566,Takoradi,GH,2022-02-12 15:23:46,4.8845,-1.7554,84.87,66,100,12.03,overcast clouds
567,Yen Bai,VN,2022-02-12 15:25:53,21.7,104.8667,62.67,97,100,1.88,overcast clouds
568,Vila Franca Do Campo,PT,2022-02-12 15:25:00,37.7167,-25.4333,61.21,66,96,11.21,overcast clouds
569,Valparaiso,CL,2022-02-12 15:22:13,-33.0393,-71.6273,68.23,72,20,12.66,few clouds
570,Talas,TR,2022-02-12 15:25:53,38.6908,35.5538,27.27,80,0,11.5,clear sky
571,Klaksvik,FO,2022-02-12 15:25:54,62.2266,-6.589,41.92,87,100,13.47,overcast clouds
572,Palmares Do Sul,BR,2022-02-12 15:25:54,-30.2578,-50.5097,86.49,47,3,9.93,clear sky
573,Safford,US,2022-02-12 15:25:54,32.834,-109.7076,49.93,38,0,8.05,clear sky
574,Maceio,BR,2022-02-12 15:25:55,-9.6658,-35.7353,80.04,78,75,4.61,broken clouds
575,Sahuaripa,MX,2022-02-12 15:25:55,29.05,-109.2333,56.97,29,0,3.58,clear sky
576,Gat,IL,2022-02-12 15:25:55,31.61,34.7642,63.39,22,0,9.13,clear sky
577,Wichita,US,2022-02-12 15:22:17,37.6922,-97.3375,21.45,53,20,14.97,few clouds
578,Ust-Omchug,RU,2022-02-12 15:25:56,61.15,149.6333,-34.24,99,81,1.74,broken clouds
579,Nortelandia,BR,2022-02-12 15:25:56,-14.4547,-56.8028,84.38,70,100,2.59,overcast clouds
580,Urengoy,RU,2022-02-12 15:25:56,65.9667,78.3667,-6.29,93,6,12.57,clear sky
581,Bambanglipuro,ID,2022-02-12 15:25:57,-7.95,110.2833,62.6,87,100,4.41,heavy intensity rain
582,Tarbagatay,RU,2022-02-12 15:25:57,51.4803,107.3602,-20.52,100,12,2.71,few clouds
583,Broome,US,2022-02-12 15:25:57,42.2506,-75.833,44.78,66,20,19.57,few clouds
584,Sistranda,NO,2022-02-12 15:25:58,63.7256,8.834,36.9,87,100,14.03,light rain
585,Gamba,GA,2022-02-12 15:25:58,-2.65,10.0,83.28,72,33,11.32,scattered clouds
586,Jurado,CO,2022-02-12 15:25:58,7.1053,-77.7641,83.91,66,30,2.75,scattered clouds
587,Vondrozo,MG,2022-02-12 15:25:58,-22.8167,47.2833,71.91,83,34,6.24,scattered clouds
588,Kibala,TD,2022-02-12 15:25:59,9.1104,18.3463,96.75,10,0,6.91,clear sky
589,Lovozero,RU,2022-02-12 15:25:59,68.005,35.0117,19.62,81,100,13.04,overcast clouds
590,Berlevag,NO,2022-02-12 15:25:59,70.8578,29.0864,25.11,78,93,16.06,light snow
591,Takestan,IR,2022-02-12 15:26:00,36.0696,49.6959,41.13,61,1,9.06,clear sky
592,Sebeta,ET,2022-02-12 15:27:00,8.9167,38.6167,68.52,35,74,14.52,broken clouds
593,Chuguyevka,RU,2022-02-12 15:27:00,44.1653,133.8633,1.89,99,99,2.17,overcast clouds
594,Pedernales,DO,2022-02-12 15:25:26,18.0384,-71.744,82.47,54,6,6.67,clear sky
595,Ugoofaaru,MV,2022-02-12 15:27:01,5.6667,73.0,81.09,75,100,9.78,overcast clouds
596,Matola,MZ,2022-02-12 15:27:01,-25.9622,32.4589,85.51,61,20,16.11,few clouds
597,Dudinka,RU,2022-02-12 15:27:01,69.4058,86.1778,-6.16,85,24,15.12,few clouds
598,Turbat,PK,2022-02-12 15:27:01,26.0023,63.044,72.73,35,0,8.03,clear sky
599,Taltal,CL,2022-02-12 15:27:02,-25.4,-70.4833,71.44,69,1,6.67,clear sky
600,Ust-Ilimsk,RU,2022-02-12 15:27:02,58.0006,102.6619,-20.0,100,74,1.88,broken clouds
601,Fairbanks,US,2022-02-12 15:26:17,64.8378,-147.7164,-3.91,81,100,4.61,overcast clouds
602,Uige,AO,2022-02-12 15:27:02,-7.6087,15.0613,77.83,68,76,2.86,broken clouds
603,Ormond Beach,US,2022-02-12 15:27:03,29.2858,-81.0559,74.25,77,20,4.61,few clouds
604,Jinchang,CN,2022-02-12 15:27:03,38.4953,102.1739,26.17,49,99,4.9,overcast clouds
605,Kindu,CD,2022-02-12 15:27:03,-2.95,25.95,87.49,54,99,2.51,overcast clouds
606,Mama,RU,2022-02-12 15:27:04,58.3106,112.8986,-30.23,100,28,3.71,scattered clouds
607,Lukovetskiy,RU,2022-02-12 15:27:04,64.2956,41.9211,21.18,95,100,6.98,overcast clouds
608,Ambatofinandrahana,MG,2022-02-12 15:27:04,-20.55,46.8,68.31,70,7,10.33,clear sky
609,Gilgit,PK,2022-02-12 15:27:04,35.9221,74.3087,24.22,64,26,3.02,scattered clouds
610,Ginda,IN,2022-02-12 15:27:05,30.6945,78.4932,38.37,47,0,6.4,clear sky
611,Hualmay,PE,2022-02-12 15:27:05,-11.0964,-77.6139,73.94,73,70,7.09,broken clouds
612,Mareeba,AU,2022-02-12 15:27:05,-17.0,145.4333,74.12,94,30,1.54,scattered clouds
613,Barra Da Estiva,BR,2022-02-12 15:27:06,-13.6261,-41.3269,77.7,61,81,3.49,broken clouds
614,Kurush,RU,2022-02-12 15:27:06,41.2841,47.8345,13.89,73,2,3.51,clear sky
615,La Serena,CL,2022-02-12 15:22:17,-29.9078,-71.2542,67.51,72,40,12.66,scattered clouds
616,Celestun,MX,2022-02-12 15:27:06,20.8667,-90.4,74.71,78,93,10.58,overcast clouds
617,Hasaki,JP,2022-02-12 15:27:07,35.7333,140.8333,30.6,58,18,7.31,few clouds
618,Siuna,NI,2022-02-12 15:27:11,13.7332,-84.7773,76.95,78,73,4.76,broken clouds
619,Singaraja,ID,2022-02-12 15:27:11,-8.112,115.0882,81.97,94,100,4.16,light rain
620,Macas,EC,2022-02-12 15:27:12,-2.3167,-78.1167,73.15,78,100,3.44,overcast clouds
621,Vanimo,PG,2022-02-12 15:27:12,-2.6741,141.3028,77.52,88,87,6.06,overcast clouds
622,Arsk,RU,2022-02-12 15:27:12,56.0915,49.8778,28.18,94,100,9.06,overcast clouds
623,Thinadhoo,MV,2022-02-12 15:27:12,0.5333,72.9333,82.04,68,100,8.34,overcast clouds
624,Sao Lourenco Do Sul,BR,2022-02-12 15:27:13,-31.3653,-51.9783,82.45,55,50,9.15,scattered clouds
625,Senno,RU,2022-02-12 15:27:13,59.5336,33.9167,25.2,95,100,11.01,light snow
626,Karasjok,NO,2022-02-12 15:27:13,69.4719,25.5112,5.11,97,94,3.47,overcast clouds
627,Mahibadhoo,MV,2022-02-12 15:27:14,3.7833,72.9667,81.55,73,81,6.62,broken clouds
628,Sambava,MG,2022-02-12 15:27:14,-14.2667,50.1667,78.37,83,24,8.66,light rain
629,Carai,BR,2022-02-12 15:27:14,-17.1889,-41.6947,80.67,54,44,5.23,scattered clouds
630,Mackay,AU,2022-02-12 15:27:15,-21.15,149.2,78.78,69,75,14.97,broken clouds
631,Ubinskoye,RU,2022-02-12 15:27:15,55.3068,79.6802,-3.28,96,6,10.13,clear sky
632,Georgiyevka,KZ,2022-02-12 15:27:15,43.0369,74.7114,28.44,93,75,6.71,broken clouds
633,Caliling,PH,2022-02-12 15:27:15,9.9804,122.4814,80.47,86,100,14.92,overcast clouds
634,Tevriz,RU,2022-02-12 15:27:16,57.509,72.4042,1.04,93,81,8.86,broken clouds
635,Ijui,BR,2022-02-12 15:27:16,-28.3878,-53.9147,89.62,28,2,8.59,clear sky
636,Doda,IN,2022-02-12 15:27:16,33.1333,75.5667,47.82,70,0,3.11,clear sky
637,Yuci,CN,2022-02-12 15:28:17,37.6803,112.7319,33.55,60,99,13.42,haze
638,Male,MV,2022-02-12 15:28:17,4.1748,73.5089,82.35,83,75,8.05,broken clouds
639,Paamiut,GL,2022-02-12 15:28:17,61.994,-49.6678,22.51,95,100,11.9,snow
640,Zhangye,CN,2022-02-12 15:28:17,38.9342,100.4517,28.31,52,100,7.11,overcast clouds
641,Oromocto,CA,2022-02-12 15:27:16,45.8351,-66.4792,47.25,69,100,11.5,overcast clouds
642,Villarrobledo,ES,2022-02-12 15:28:18,39.2699,-2.6012,60.87,36,66,10.27,broken clouds
643,Kifri,IQ,2022-02-12 15:28:18,34.6959,44.9661,58.75,46,0,7.99,clear sky
644,Olinda,BR,2022-02-12 15:25:03,-8.0089,-34.8553,87.53,66,40,10.36,scattered clouds
645,Duku,NG,2022-02-12 15:28:18,11.2361,4.9073,97.61,6,83,3.91,broken clouds
646,Praia,CV,2022-02-12 15:28:19,14.9215,-23.5087,82.94,47,89,26.46,overcast clouds
647,Khanpur,PK,2022-02-12 15:28:19,28.6453,70.6567,67.96,18,0,7.07,clear sky
648,Berlin,DE,2022-02-12 15:28:06,52.5244,13.4105,42.98,69,20,14.0,few clouds
649,Nyurba,RU,2022-02-12 15:28:19,63.2842,118.3319,-22.58,100,100,2.82,overcast clouds
650,Nizhniy Baskunchak,RU,2022-02-12 15:28:20,48.2198,46.8311,34.12,99,100,3.94,snow
651,Kalininsk,RU,2022-02-12 15:28:20,51.5,44.4758,22.78,97,100,3.51,overcast clouds
652,Shakiso,ET,2022-02-12 15:28:20,5.75,38.9167,80.37,17,25,4.68,scattered clouds
653,Canutama,BR,2022-02-12 15:28:21,-6.5339,-64.3831,86.09,61,100,3.78,overcast clouds
654,Acarau,BR,2022-02-12 15:28:21,-2.8856,-40.12,82.96,69,93,11.88,light rain
655,Cuamba,MZ,2022-02-12 15:28:21,-14.8031,36.5372,70.5,95,100,2.08,moderate rain
656,Sao Miguel Do Araguaia,BR,2022-02-12 15:25:32,-13.275,-50.1628,81.55,75,51,3.06,broken clouds
657,Irtyshskiy,RU,2022-02-12 15:28:22,58.3333,68.1333,5.79,88,100,10.0,overcast clouds
658,Quelimane,MZ,2022-02-12 15:28:22,-17.8786,36.8883,78.75,89,75,9.22,broken clouds
659,Ponta Delgada,PT,2022-02-12 15:28:22,37.7333,-25.6667,61.52,67,75,12.66,broken clouds
660,Mehamn,NO,2022-02-12 15:28:22,71.0357,27.8492,26.47,71,99,15.57,light snow
661,Aklavik,CA,2022-02-12 15:28:28,68.2191,-135.0107,-34.6,74,0,2.3,clear sky
662,Gornopravdinsk,RU,2022-02-12 15:28:28,60.05,69.9,3.09,91,80,9.4,broken clouds
663,Bartica,GY,2022-02-12 15:28:28,6.4,-58.6167,77.32,74,98,4.74,overcast clouds
664,Mayumba,GA,2022-02-12 15:28:29,-3.432,10.6554,82.09,76,19,10.16,few clouds
665,Kudahuvadhoo,MV,2022-02-12 15:28:29,2.6708,72.8944,82.08,66,94,7.61,overcast clouds
